doc_id,hgv_id,tm_id,ddb_hybrid,filename,title,summary,date_text,date_year_approx,provenance,language,genre,transcription_text,translation_text,has_translation
upenn.apis.13,20514,20514,p.oxy;2;245,upenn.apis.13,Registration of Cattle,"Property return addressed to the strategus Chareas by two persons, who make a statement of the number of sheep in their possession in the twelfth year of Tiberius. (Grenfell & Hunt)",26 CE,26.0,Oxyrhynchos,grc,papyrus; documentary; registration,,"To Chaereas, strategus, from Hercleus, son of Apion, and Naris, son of Colluthus the elder. We return for the current 12th year of Tiberius Ceasar Augustus the sheep which we own as six each, or twelve sheep in all. They will pasture, together with the lambs that may be produced, in the neighborhood of Pela in the western toparchy and throughout the nome, mixed with those of Dionysius, son of Hippalus, under Dionysius� son, Strato the younger, as shepherd, who is registered as an inhabitant of the said Pela. We will also pay the proper tax upon them. Farewell. [different hand] I, Sarapion, toparch, have set my signature to twelve sheep, total 12. The 12th year of Tiberius Caesar Augustus, Mecheir 5. (Grenfell & Hunt)",True
upenn.apis.130,,,,upenn.apis.130,List of Names,A list or account of names.,30 BCE – 286 CE,128.0,Egypt,grc,papyrus; documentary; list,,,False
upenn.apis.131,,,,upenn.apis.131,Document,Coptic document of unknown specific content.,30 BCE – 650 CE,310.0,Egypt,cop,papyrus,,,False
upenn.apis.14,20540,20540,p.oxy;2;269,upenn.apis.14,Loan of Money,"Column 1: copy of acknowledgment of a loan of 52 silver drachmae from Tryphon to Dioscorus. Column 2: letter from Tryphon to Ammonas, requesting that he dun Dioscorus for payment (Grenfell & Hunt)",57 CE,57.0,Oxyrhynchos,grc,papyrus; documentary; acknowledgment,,"Column 1: Copy. Dioscorus, son of Zenodorus, Persians of the Epigone, to Tryphon, son of Dionysius, greeting. I acknowledge the receipt from you at the Serapeum at Oxyrhynchos through the bank of Archibus, son of Archibus, of the sum of 52 silver drachmae of the Imperial coinage, which is the total amount of my debt. I will repay you on the 30th of the month Caesareus of the current 3rd year of Nero Claudius Caesar Augustus Germanicus Imperator, without any delay. If I do not repay you in accordance with this agreement, I will forfeit to you the aforesaid sum with the addition of one half, with proper interest for the overtime, for which you are to have the right of execution upon me and upon all my property, as if in accordance with a legal decision. This note of hand is valid wherever produced and whosoever produces it. Date, copy of the signature of the borrow, and copy of the docket of the bank through which the payment was made. (Grenfell & Hunt) Column 2: Tryphon to his dear friend Ammonas, also called Macer(?), greeting. If you can, please worry Dioscorus and exact from him his bond. If he gives you the money, give him a receipt, and if you find a safe person give him the money to bring to me. My salutations to all your household. Good-bye. (Grenfell & Hunt)",True
upenn.apis.15,20561,20561,p.oxy;2;290,upenn.apis.15,Work on the Embankments,"Part of a list of private embankments, referring to an embankment in process of construction, and a statement of the persons erecting it and the size of their holdings.",83-84 CE,83.0,Oxyrhynchos,grc,papyrus; documentary; list,,,False
upenn.apis.16,16673,16673,sb;10;10234,upenn.apis.16,Cancelled Loan of Money,"Part of the signatures to a loan of money (cancelled), with acknowledgment of repayment to the lender and docket of the bank of Pamphilius stating PERILELUTAI (H DIAGRAFEI.  One of the parties was a member of the Althean deme.  Repayment dated in the twenty-second year of Tiberius Caesar Augustus, Choiach (Grenfell & Hunt).",35 CE,35.0,Oxyrhynchos,grc,papyrus; documentary; acknowledgment,,,False
upenn.apis.17,25674,25674,p.oxy;2;327,upenn.apis.17,Notice to the Agoranomos,"Notice sent to the agoranomus by a person whose name is lost and hoi metoch(oi) to register (katagraphein) the sale of a half-share of a slave Dioscorus also Dionysius, about thirty years of age (Grenfell & Hunt).",late 1st CE,74.0,Oxyrhynchos,grc,papyrus; documentary; notification,,,False
upenn.apis.18,25676,25676,p.oxy;2;344,upenn.apis.18,Notice to the Agoranomoi,Notice to the agoranomi from Panther and Hermogenes� of a cession of catoectic land near the village of Mouchinaxa in the kleroi of Theodotos and Drimakos. (Grenfell & Hunt),Late 1st CE,74.0,Oxyrhynchos,grc,papyrus; documentary; notification,,,False
upenn.apis.19,25677,25677,p.oxy;2;348,upenn.apis.19,Notice to the Agoranomoi,"Notice to the agoranomi announcing the payment of tax upon a mortgage of 40 arourae of catoectic land near Psobthis in the kleros of Olympiodorus, and of other land near Sinach in the kleroi of Heracles and Callistratus (Grenfell & Hunt).",Late 1st CE,74.0,Oxyrhynchos,grc,papyrus; documentary; notice,,,False
upenn.apis.2,,62847,,upenn.apis.2,Histories 4.36-41,"Thucydides, book 4.",1st CE,50.0,Oxyrhynchos,grc,papyrus; literary; historical,,,False
