record_id,other_nos,description,classification,keywords,provenance,publication,dates_mentioned,dates_attributed,contents,terminology,names_titles,remarks,doc_type,be_loss_framing,be_gain_framing,be_reference_point,be_complaint_petition,be_certainty_claim,be_forecast_claim,be_failed_prediction,be_interest_rate,be_loan_credit,be_deferred_payment,be_fairness_claim,be_reciprocity,be_price_mention,be_commodity_grain,be_commodity_money,be_labor_absence,be_wage_payment,be_risk_mention,be_contract_formal,be_tax_tribute,be_loss_aversion_signal,be_overconfidence_signal,be_calibration_signal,be_economic_core
O. Berlin P 14681,-,"Reddish brown pottery (vase fragment) with brown ochre slip, 5 x 8.5 cm. Inscribed on one side (convex) with 4 lines in black ink. Damaged; broken off on all sides; beginnings and ends of all lines missing.",account : delivery(?),side (of gang),"Deir el-Medina, Grand puits, excavations G. Möller 1913; pencil mark: 'A 1/III/13' (01-03-1913)","Deir el Medine online, URL: http://dem-online.gwi.uni-muenchen.de (photograph, description, transcription, transliteration, translation and commentary)",sw 29 (1),-,"Journal notes, recording deliveries(?), i.a. of the potter; also a scribe is mentioned.",wnmy (3; see Remarks),an. ( pA od ; ~ 3 # ; see Remarks). Incomplete: Pn-[...] ( sS ; 4),"Terminology, Names, Titles: instead of in.w(?) pA HA(?) [...] (Deir el Medine online) read wnmy pA od [...] .",ostracon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O. Berlin P 14682,-,"Brown pottery (vase fragment), 12 x 6.5 cm. Inscribed on one side (convex) with 5 lines in black ink. Damaged; broken off at bottom edge, surface much effaced; most of line 5 missing.",account(?) - exercise(?),-,"Deir el-Medina, Grand puits, excavations G. Möller 1913; pencil mark: 'A 1/III/13' (01-03-1913)","Deir el Medine online, URL: http://dem-online.gwi.uni-muenchen.de (photograph, description, transcription, transliteration, translation and commentary)",-,-,Five time the same number 100.000(?) - writing exercise?,-,-,-,ostracon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O. Berlin P 14683,-,"Reddish brown pottery (vase fragment) with whitish slip, 6.5 x 9.5 cm. Inscribed on two sides; on obverse (convex) faint traces of 4(?) lines and on reverse (concave) 4 lines in black ink. Top obverse = bottom reverse. Damaged; broken off on all sides, surface on obverse rubbed and writing almost completely effaced; beginnings and ends of all four lines on reverse missing.",letter(?),-,"Deir el-Medina, probably excavations G. Möller 1913; illegible pencil mark","Deir el Medine online, URL: http://dem-online.gwi.uni-muenchen.de (photographs, description, transcription (of reverse), transliteration (of reverse) and commentary)",-,Dyn. 19 (Deir el Medine online),"Fragmentary lines of a letter, mentioning a request for something, and two women.",-,Wrnr (f.; 3). Incomplete: [...]-xnty (f.; 4),-,ostracon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O. Berlin P 14684,-,"Reddish brown pottery (vase fragment) with ochre brown slip (vase fragment; 2 fragments joined), 8.5 x 7 cm. Inscribed on two sides; on obverse 6 lines and on reverse 1(?) line in black ink. Damaged; broken off at left edge and bottom; ends of all lines on obverse missing; writing on reverse effaced and illegible. Clear palimpsest on obverse.",letter,beating - conflict(?),"Deir el-Medina, excavations by G. Möller 1913; pencil mark: illegible.","Deir el Medine online, URL: http://dem-online.gwi.uni-muenchen.de (photographs, description, transcription, transliteration, translation and commentary)",-,Mid dyn. 20 (Deir el Medine online),Fragmentary letter by scribe MAA-nxt=f to an unknown recipient about a conflict or a beating.,NN nD xr.t [...] m anx wDA snb m Hs.w.t ( ~ 1 # -2); Hna Dd (3),Imn (deity; 2); MAA.n=i-nxt=f ( sS ; 1; written MAA-nxt=f ),,ostracon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O. Berlin P 14685,-,"Reddish brown pottery (vase fragment), 6 x 8.5 cm. Inscribed on one side (convex) with 4 lines in black ink. Damaged; broken off at left edge and bottom; ends of all four lines missing; writing in the middle of line 2 partly effaced.",protocol : dispute(?),donkey - onb.t,"Deir el-Medina, found in House XVI/XVIII NE, excavations G. Möller 1913; pencil mark: 'D9(?) 15/III/13' (15-03-1913).","Deir el Medine online, URL: http://dem-online.gwi.uni-muenchen.de (photograph, description, transcription, transliteration, translation and commentary); Janssen, Donkeys at Deir el-Medina , 66 (commentary)",rnp.t-sp 3 II Smw 5 (1),Dyn. 20 (Deir el Medine online; Janssen),Protocol of a case before the onb.t concerning a donkey.,hrw pn ( ~ 1 # ?); xAa pA aA n NN [...] ( ~ 3 # ?),an. ( aA n is.t ; 2),-,ostracon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O. Berlin P 14686,-,"Light brown pottery (vase fragment), with whitish slip, 6.5 x 8 cm. Inscribed on two sides; on obverse (convex) traces of 6 lines and on reverse (concave) 2 lines in black ink. Top obverse = top reverse. Damaged; broken off on all sides(?), on obverse surface rubbed and writing effaced, only traces subsist; on reverse end of line 1 missing.",account : delivery(?),vegetables(?),No indication,"Deir el Medine online, URL: http://dem-online.gwi.uni-muenchen.de (photographs, description, transcription, transliteration, translation and commentary)",-,Late dyn. 19 - early dyn. 20 (Deir el Medine online),On obverse probably a list of commodities with numbers; on reverse a delivery notice(?).,-,4tX (rev. 2 - written 4ty ),-,ostracon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O. Berlin P 14687,-,Reddish brown pottery (vase fragment) with light brown slip (vase fragment) 7.5 x 7 cm. Inscribed on one side with 4 lines in black ink. Damaged; broken off on all sides; beginnings of all four lines and end of line 2 missing; writing effaced.,account,bread - fish,"Deir el-Medina, found in House XVI/XVIII NE, excavations by G. Möller 1913; pencil mark: 'D9 14/III/13' (14-03-1913)","Deir el Medine online, URL: http://dem-online.gwi.uni-muenchen.de (photograph, description, transcription and commentary)",-,-,List of commodities with numbers.,-,See Remarks,"Names, Titles: at the end of line 2 read sS ?",ostracon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O. Berlin P 14689,-,"Brown pottery (vase fragment) with yellow ochre slip, 11 x 9 cm. Inscribed on two sides; on obverse 6(?) lines and on reverse 1 line in black ink; on obverse below line 2 a line in red ink. Top obverse = top reverse. Damaged; on obverse surface rubbed and writing much effaced; broken off on all sides, beginnings and ends of all lines on obverse missing, lines 5 and 6 on obverse almost completely effaced.",account - journal : delivery - event,passing (guard posts),No indication,"Deir el Medine online, URL: http://dem-online.gwi.uni-muenchen.de (photographs, transcription, transliteration, translation and commentary)",rnp.t-sp 29 III Ax.t sw x (obv. ~ 1 # ); III Ax.t sw 1 (rev. 1),"Dyn. 19, year 29 Ramesses II or Dyn. 20, year 29 Ramesses III (Deir el Medine online)",On obverse dated notes concerning deliveries. On reverse a journal note mentioning the passing of the guard posts (strike!) on III Ax.t day 1.,-,PA-ib (?; obv. ~ 2 # ),-,ostracon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
O. Berlin P 14690,-,"Ochre brown pottery (vase fragment), 12.5 x 11 cm. Inscribed on one side (convex) with 8 or 9 lines in black ink. Damaged; surface weathered and ends of all lines missing",account : delivery(?),firewood,"Deir el-Medina, excavations G. Möller; illegible pencil mark","Deir el Medine online, URL: http://dem-online.gwi.uni-muenchen.de (photograph, description, transcription and commentary)",-,-,Possibly an account of firewood deliveries.,"nty r (5, 6, ~ 7 # ); Ssp (3?)",-,-,ostracon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O. Berlin P 14691,-,"Brown pottery (vase fragment), 10 x 10 cm. Inscribed on one side (convex) with 4 lines in black ink. Damaged; surface darkened, writing effaced; broken off on all sides, beginnings and ends of all four lines missing.",letter,-,"Deir el-Medina, Northern Cemetery, excavations G. Möller 1913; pencil mark: 'C 3/III 13' (03-03-1913)","Deir el Medine online, URL: http://dem-online.gwi.uni-muenchen.de (photograph, transcription, transliteration, translation and commentary)",-,Dyn. 20 (Deir el Medine online),Four broken lines of probably a letter.,-,-,-,ostracon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O. Berlin P 14692,-,"Brown pottery (vase fragment) with ochre slip, 13 x 15 cm. Inscribed on one side (convex) with 7 lines (possibly in 2 columns) in black ink. Damaged; surface rubbed and writing much effaced; broken off on all sides, beginnings and ends of all seven lines missing.",account,beer - bread,"Deir el-Medina, excavations G. Möller 1913; illegible pencil mark.","Deir el Medine online, URL: http://dem-online.gwi.uni-muenchen.de (photograph, transcription, transliteration and commentary)",-,-,Probably an account or list recording quantities of i.a. bread and beer.,-,On (1),-,ostracon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O. Berlin P 14832,-,"Limestone, 6.5 x 7.5 cm. Inscribed on one side with 3 lines in black ink. Damaged; surface rubbed, writing effaced; broken off on all sides, beginnings and ends of all three lines missing.",letter(?),-,No indication,"Deir el Medine online, URL: http://dem-online.gwi.uni-muenchen.de (photograph, transcription, transliteration and commentary)",-,-,A few words only of possibly a letter.,r rdi.t rx[...] ( ~ 1 # ?),-,-,ostracon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O. Berlin P 14841,-,"Limestone, 5.5 x 12.5 cm. Inscribed on one side with 4 lines in black ink. Damaged; broken off at top right edge, surface rubbed and writing effaced in places, end of line 4 missing. See Remarks.",letter,fat,"Deir el-Medina, excavations G. Möller 1913; pencil mark traces","Deir el Medine online, URL: http://dem-online.gwi.uni-muenchen.de (photograph, description, transcription, transliteration, translation and commentary); Demarée, BSEG 34 (2024), 8-12 (photo, transcription, transliteration, translation, commentary)",-,Dyn. 19-20 (Deir el Medine online); mid Dyn. 19 (Demarée),Letter by anonymous sender to 2ay (see Remarks) asking for some goose fat to be brought because the cat has eaten what was brought to the sender yesterday.,n NN ( ~ 1 # ),2ay (1; see Remarks),"Description: handwriting similar to O. HARGM 10823 according to Demarée, BSEG 34 (2024), 10. Content, Names, Titles: instead of ptr (?) read 2ay at the beginning of line 1; Demarée, BSEG 34 (2024), 9 .",ostracon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O. Berlin P 14842,-,"Limestone, 12 x 10.5 cm. Inscribed on two sides; on obverse 8 lines and on reverse 5 lines in black and red ink. Top obverse = top reverse. Damaged; broken off on all sides, surface degraded, writing effaced on both obverse and reverse; beginnings and ends of all lines on obverse and reverse missing.",account : portion,apportioning - grain rations - senior - servant - side (of gang),"Deir el-Medina, Village, excavations G. Möller 1913; pencil mark: 'D'","Deir el Medine online, URL: http://dem-online.gwi.uni-muenchen.de (photographs, description, transcription, transliteration, translation and commentary)",rnp.t-sp 3 IV Ax.t sw 1 (obv. 1); IV pr.t sw 6(?) (rev. 1),Late dyn. 19 - early dyn. 20 (Deir el Medine online),"On both obverse and reverse distribution of grain rations to several members of the gang of workmen, including the female servants and a senior.","ir n (obv. 5, 7); ir n pA aHa (obv. 6); aHa (obv. 7); wa nb m-im=sn (obv. ~ 7 # ); pS pA di.w (obv. ~ 1 # ); ri.t (rev. ~ 1 # ); smHy (obv. 2); Ssp iry NN (obv. 2); di.t di.w (rev. 1); dmD (rev. 3)","an. ( pA iAw ; obv. 5); an. ( pA aA n is.t ; obv. 4, 6; rev. 2); an. ( pA sS ; obv. 4); an. ( Hm.w.t ; f.; obv. 5); On-Hr-xpS=f ( rmT-is.t ; obv. 3)",In obv. 2 read: r smHy Ssp iry NN (Demaree).,ostracon,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
O. Berlin P 14843,-,"Limestone, 12 x 11.5 cm. Inscribed on two sides; on obverse 7 lines and on reverse 4 lines in black ink. Damaged; broken off at left edge and lower right edge of obverse; ends of all lines and beginnings of lines 3-6 on obverse missing; writing on reverse much effaced, all four lines practically illegible.",report : event(?),punishment(?) - reorganisation(?),No indication,"Deir el Medine online, URL: http://dem-online.gwi.uni-muenchen.de (photograph, description, transcription, transliteration, translation and commentary)",rnp.t-sp 6 III Ax.t sw 18 (obv. 1),Dyn. 19 (Deir el Medine online),Report made by(?) guardian Imn-m-wiA concerning unclear matters; some people are thrown out(?); the vizier is mentioned.,hrw pn Dd ir.n NN (obv. 1-2),an. ( nA n rmT ; obv. 3); an. ( TAty ; obv. 4); Imn-m-wiA ( sAw.t.y ; obv. 2; see Remarks),"Names, Titles: in obv. 2 read the name as Imn-m-wiA and not Imn-m-Ip.t (Deir el Medina online).",ostracon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
