doc_id,hgv_id,tm_id,ddb_hybrid,filename,date_text,date_year_approx,provenance,language,transcription_text,translation_text,has_translation
t.vindol.2.390,114616,114616,t.vindol;2;390,t.vindol.2.390,ca. AD 97-102/3,3.0,Vindolanda,la,rium vestiges,,False
t.vindol.2.391,114617,114617,t.vindol;2;391,t.vindol.2.391,ca. AD 97-102/3,3.0,Vindolanda,la,u tiussen ermitte r ia a d,,False
t.vindol.2.392,114618,114618,t.vindol;2;392,t.vindol.2.392,ca. AD 97-102/3,3.0,Vindolanda,la,u li hiber,,False
t.vindol.2.393,114619,114619,t.vindol;2;393,t.vindol.2.393,ca. AD 97-102/3,3.0,Vindolanda,la,v N onas co h,,False
t.vindol.2.394,114620,114620,t.vindol;2;394,t.vindol.2.394,ca. AD 97-102/3,3.0,Vindolanda,la,l as e m e ui c t o r i ad ros e,,False
t.vindol.2.395,114621,114621,t.vindol;2;395,t.vindol.2.395,ca. AD 92-7,7.0,Vindolanda,la,et alteros d ero uos s u,,False
t.vindol.2.396,114622,114622,t.vindol;2;396,t.vindol.2.396,ca. AD 92-7,7.0,Vindolanda,la,c o hor chor tis viiii,,False
t.vindol.2.397,114623,114623,t.vindol;2;397,t.vindol.2.397,ca. AD 92-7,7.0,Vindolanda,la,vestiges quar t a,,False
t.vindol.2.398,114624,114624,t.vindol;2;398,t.vindol.2.398,ca. AD 97-102/3,3.0,Vindolanda,la,r rariu,,False
t.vindol.2.399,114625,114625,t.vindol;2;399,t.vindol.2.399,ca. AD 97-102/3,3.0,Vindolanda,la,r a e,,False
t.vindol.2.400,114626,114626,t.vindol;2;400,t.vindol.2.400,ca. AD 97-102/3,3.0,Vindolanda,la,tr ab,,False
t.vindol.2.402,114627,114627,t.vindol;2;402,t.vindol.2.402,ca. AD 97-102/3,3.0,Vindolanda,la,bot m ri o vestiges,,False
t.vindol.2.403,114628,114628,t.vindol;2;403,t.vindol.2.403,ca. AD 97-102/3,3.0,Vindolanda,la,vestiges et res al i os misera m vestiges,,False
t.vindol.2.404,114629,114629,t.vindol;2;404,t.vindol.2.404,ca. AD 97-102/3,3.0,Vindolanda,la,s d f a ami cos ? n ostros c vestiges li,,False
t.vindol.2.405,114630,114630,t.vindol;2;405,t.vindol.2.405,ca. AD 97-102/3,3.0,Vindolanda,la,u a leas a dione,,False
t.vindol.2.406,114631,114631,t.vindol;2;406,t.vindol.2.406,ca. AD 97-102/3,3.0,Vindolanda,la,etefe c,,False
t.vindol.2.407,114632,114632,t.vindol;2;407,t.vindol.2.407,ca. AD 97-102/3,3.0,Vindolanda,la,d omin e,,False
t.vindol.2.408,114633,114633,t.vindol;2;408,t.vindol.2.408,ca. AD 97-102/3,3.0,Vindolanda,la,min ur,,False
t.vindol.2.409,114634,114634,t.vindol;2;409,t.vindol.2.409,ca. AD 97-102/3,3.0,Vindolanda,la,q uod ge,,False
t.vindol.2.410,114635,114635,t.vindol;2;410,t.vindol.2.410,ca. AD 97-102/3,3.0,Vindolanda,la,r d us,,False
t.vindol.2.411,114636,114636,t.vindol;2;411,t.vindol.2.411,ca. AD 97-102/3,3.0,Vindolanda,la,perce,,False
t.vindol.2.412,114637,114637,t.vindol;2;412,t.vindol.2.412,ca. AD 97-102/3,3.0,Vindolanda,la,b is p al u cor i s,,False
t.vindol.2.413,114638,114638,t.vindol;2;413,t.vindol.2.413,ca. AD 97-102/3,3.0,Vindolanda,la,f l a u i o,,False
t.vindol.2.414,114639,114639,t.vindol;2;414,t.vindol.2.414,ca. AD 97-102/3,3.0,Vindolanda,la,d a prof i c e ac,,False
t.vindol.2.415,114640,114640,t.vindol;2;415,t.vindol.2.415,ca. AD 97-102/3,3.0,Vindolanda,la,pri u a ti r vestiges,,False
t.vindol.2.416,114641,114641,t.vindol;2;416,t.vindol.2.416,ca. AD 97-102/3,3.0,Vindolanda,la,ce r vestiges,,False
t.vindol.2.417,114642,114642,t.vindol;2;417,t.vindol.2.417,ca. AD 97-102/3,3.0,Vindolanda,la,fr a t er m,,False
t.vindol.2.418,114643,114643,t.vindol;2;418,t.vindol.2.418,ca. AD 97-102/3,3.0,Vindolanda,la,t r vestig vestiges,,False
t.vindol.2.419,114644,114644,t.vindol;2;419,t.vindol.2.419,ca. AD 97-102/3,3.0,Vindolanda,la,om m u s dem,,False
t.vindol.2.420,114645,114645,t.vindol;2;420,t.vindol.2.420,ca. AD 97-102/3,3.0,Vindolanda,la,u es t et se com i sse e t salut a ab p risco,,False
t.vindol.2.421,114646,114646,t.vindol;2;421,t.vindol.2.421,ca. AD 97-102/3,3.0,Vindolanda,la,vestiges n f r a s non po s sum au tem s stin er,,False
t.vindol.2.422,114647,114647,t.vindol;2;422,t.vindol.2.422,ca. AD 97-102/3,3.0,Vindolanda,la,r acci pe r,,False
t.vindol.2.423,114648,114648,t.vindol;2;423,t.vindol.2.423,ca. AD 97-102/3,3.0,Vindolanda,la,epistu l pra ef,,False
t.vindol.2.424,114649,114649,t.vindol;2;424,t.vindol.2.424,ca. AD 97-102/3,3.0,Vindolanda,la,u i o collega,,False
t.vindol.2.425,114650,114650,t.vindol;2;425,t.vindol.2.425,ca. AD 97-102/3,3.0,Vindolanda,la,f es,,False
t.vindol.2.426,114651,114651,t.vindol;2;426,t.vindol.2.426,ca. AD 97-102/3,3.0,Vindolanda,la,flaui,,False
t.vindol.2.427,114652,114652,t.vindol;2;427,t.vindol.2.427,ca. AD 97-102/3,3.0,Vindolanda,la,ficias accipere ubi,,False
t.vindol.2.428,114653,114653,t.vindol;2;428,t.vindol.2.428,ca. AD 97-102/3,3.0,Vindolanda,la,ior a i rec mb ia,,False
t.vindol.2.429,114654,114654,t.vindol;2;429,t.vindol.2.429,ca. AD 97-102/3,3.0,Vindolanda,la,cum vestig vestiges,,False
t.vindol.2.430,114655,114655,t.vindol;2;430,t.vindol.2.430,ca. AD 97-102/3,3.0,Vindolanda,la,r c ib i vestiges cer i a li,,False
t.vindol.2.431,114656,114656,t.vindol;2;431,t.vindol.2.431,ca. AD 97-102/3,3.0,Vindolanda,la,c iterdomin,,False
t.vindol.2.432,114657,114657,t.vindol;2;432,t.vindol.2.432,ca. AD 97-102/3,3.0,Vindolanda,la,c or i u,,False
t.vindol.2.433,114658,114658,t.vindol;2;433,t.vindol.2.433,ca. AD 97-102/3,3.0,Vindolanda,la,mul r e st i b,,False
t.vindol.2.434,114659,114659,t.vindol;2;434,t.vindol.2.434,ca. AD 97-102/3,3.0,Vindolanda,la,cc upr e un c u,,False
t.vindol.2.435,114660,114660,t.vindol;2;435,t.vindol.2.435,ca. AD 97-102/3,3.0,Vindolanda,la,vestiges c um c,,False
t.vindol.2.436,114661,114661,t.vindol;2;436,t.vindol.2.436,ca. AD 92-7,7.0,Vindolanda,la,ali e p,,False
t.vindol.2.437,114662,114662,t.vindol;2;437,t.vindol.2.437,ca. AD 92-7,7.0,Vindolanda,la,qui vestig s situ vestig,,False
t.vindol.2.438,114663,114663,t.vindol;2;438,t.vindol.2.438,ca. AD 92-7,7.0,Vindolanda,la,es pro,,False
t.vindol.2.439,114664,114664,t.vindol;2;439,t.vindol.2.439,ca. AD 97-102/3,3.0,Vindolanda,la,a s an d e n ral o e l is t i ampul na a t u ceruin al s tossea,,False
t.vindol.2.441,114665,114665,t.vindol;2;441,t.vindol.2.441,ca. AD 97-102/3,3.0,Vindolanda,la,s i e me mo qu a,,False
t.vindol.2.442,114666,114666,t.vindol;2;442,t.vindol.2.442,ca. AD 97-102/3,3.0,Vindolanda,la,a liter enim me,,False
t.vindol.2.443,114667,114667,t.vindol;2;443,t.vindol.2.443,ca. AD 97-102/3,3.0,Vindolanda,la,m isi pe r,,False
t.vindol.2.444,114668,114668,t.vindol;2;444,t.vindol.2.444,ca. AD 97-102/3,3.0,Vindolanda,la,n d i e cum aseris ? a p ro o,,False
t.vindol.2.445,114669,114669,t.vindol;2;445,t.vindol.2.445,ca. AD 97-102/3,3.0,Vindolanda,la,a bis rol,,False
t.vindol.2.446,114670,114670,t.vindol;2;446,t.vindol.2.446,ca. AD 120-30,30.0,Vindolanda,la,to r salute m,,False
t.vindol.2.447,114671,114671,t.vindol;2;447,t.vindol.2.447,ca. AD 97-102/3,3.0,Vindolanda,la,co vestig,,False
t.vindol.2.448,114672,114672,t.vindol;2;448,t.vindol.2.448,ca. AD 97-102/3,3.0,Vindolanda,la,enim qui d qui lat vestiges omi p a,,False
t.vindol.2.449,114673,114673,t.vindol;2;449,t.vindol.2.449,ca. AD 97-102/3,3.0,Vindolanda,la,qu id e omini mei t e vestiges e,,False
t.vindol.2.450,114674,114674,t.vindol;2;450,t.vindol.2.450,ca. AD 120-30,30.0,Vindolanda,la,us sis ?,,False
t.vindol.2.451,114675,114675,t.vindol;2;451,t.vindol.2.451,ca. AD 120-30,30.0,Vindolanda,la,mama g ram s eu s vestiges r e e uilionif r,,False
t.vindol.2.452,68673,68673,t.vindol;2;452,t.vindol.2.452,ca. AD 120-30,30.0,Vindolanda,la,erum que na br e r a br is r o l ae u,,False
t.vindol.2.453,114676,114676,t.vindol;2;453,t.vindol.2.453,ca. AD 104-20,20.0,Vindolanda,la,coh,,False
t.vindol.2.454,114677,114677,t.vindol;2;454,t.vindol.2.454,ca. AD 104-20,20.0,Vindolanda,la,o p vestig,,False
t.vindol.2.455,114678,114678,t.vindol;2;455,t.vindol.2.455,ca. AD 104-20,20.0,Vindolanda,la,verecundus,,False
t.vindol.2.456,114679,114679,t.vindol;2;456,t.vindol.2.456,ca. AD 104-20,20.0,Vindolanda,la,vestiges s ifr a n a to r e,,False
t.vindol.2.457,114680,114680,t.vindol;2;457,t.vindol.2.457,ca. AD 97-102/3,3.0,Vindolanda,la,v erecundi,,False
t.vindol.2.458,114681,114681,t.vindol;2;458,t.vindol.2.458,ca. AD 97-102/3,3.0,Vindolanda,la,n tpr u,,False
t.vindol.2.459,114682,114682,t.vindol;2;459,t.vindol.2.459,ca. AD 120-30,30.0,Vindolanda,la,vestiges quicquam,,False
t.vindol.2.460,114683,114683,t.vindol;2;460,t.vindol.2.460,ca. AD 120-30,30.0,Vindolanda,la,n e i ic tu e l e t e,,False
t.vindol.2.461,114684,114684,t.vindol;2;461,t.vindol.2.461,ca. AD 120-30,30.0,Vindolanda,la,c arum,,False
t.vindol.2.462,114685,114685,t.vindol;2;462,t.vindol.2.462,ca. AD 97-102/3,3.0,Vindolanda,la,ut ali sag a,,False
t.vindol.2.463,114686,114686,t.vindol;2;463,t.vindol.2.463,ca. AD 104-20,20.0,Vindolanda,la,f l a mmula,,False
t.vindol.2.464,114687,114687,t.vindol;2;464,t.vindol.2.464,ca. AD 97-102/3,3.0,Vindolanda,la,ma r c i a,,False
t.vindol.2.465,114688,114688,t.vindol;2;465,t.vindol.2.465,ca. AD 97-102/3,3.0,Vindolanda,la,v a l eri u s n ige r s uo,,False
t.vindol.2.466,114689,114689,t.vindol;2;466,t.vindol.2.466,ca. AD 97-102/3,3.0,Vindolanda,la,te et prop i t ne s celeb r vestiges vestiges mai oris p,,False
t.vindol.2.467,114690,114690,t.vindol;2;467,t.vindol.2.467,ca. AD 104-20,20.0,Vindolanda,la,flauius ac e s,,False
t.vindol.2.468,114691,114691,t.vindol;2;468,t.vindol.2.468,ca. AD 97-102/3,3.0,Vindolanda,la,esse q de ci mu,,False
t.vindol.2.469,114692,114692,t.vindol;2;469,t.vindol.2.469,ca. AD 97-102/3,3.0,Vindolanda,la,fu t urus sum,,False
t.vindol.2.470,114693,114693,t.vindol;2;470,t.vindol.2.470,ca. AD 97-102/3,3.0,Vindolanda,la,n rog,,False
t.vindol.2.471,114694,114694,t.vindol;2;471,t.vindol.2.471,ca. AD 97-102/3,3.0,Vindolanda,la,l iss t r i ctis,,False
t.vindol.2.472,114695,114695,t.vindol;2;472,t.vindol.2.472,ca. AD 97-102/3,3.0,Vindolanda,la,r s tet quar fl,,False
t.vindol.2.473,114696,114696,t.vindol;2;473,t.vindol.2.473,ca. AD 104-20,20.0,Vindolanda,la,pretium cor nc,,False
t.vindol.2.474,114697,114697,t.vindol;2;474,t.vindol.2.474,ca. AD 104-20,20.0,Vindolanda,la,ne e p r o s uis liber te occ ide s quia hone s t,,False
t.vindol.2.475,114698,114698,t.vindol;2;475,t.vindol.2.475,ca. AD 104-20,20.0,Vindolanda,la,de ca nt,,False
t.vindol.2.476,114699,114699,t.vindol;2;476,t.vindol.2.476,ca. AD 97-102/3,3.0,Vindolanda,la,quidquid itaque pot u er o ad uos u i dos festinabi,,False
t.vindol.2.477,114700,114700,t.vindol;2;477,t.vindol.2.477,ca. AD 97-102/3,3.0,Vindolanda,la,vestiges usque u n d,,False
t.vindol.2.478,114701,114701,t.vindol;2;478,t.vindol.2.478,ca. AD 97-102/3,3.0,Vindolanda,la,vestiges vestiges s ob i s,,False
t.vindol.2.479,114702,114702,t.vindol;2;479,t.vindol.2.479,ca. AD 97-102/3,3.0,Vindolanda,la,ianuar n a n s t s a m s in la n b a s s t t i a r s p ru iiii m cum o ii or um l o,,False
t.vindol.2.480,114703,114703,t.vindol;2;480,t.vindol.2.480,ca. AD 97-102/3,3.0,Vindolanda,la,n i r u m,,False
t.vindol.2.481,114704,114704,t.vindol;2;481,t.vindol.2.481,ca. AD 97-102/3,3.0,Vindolanda,la,n osti occu p a eas u ae,,False
t.vindol.2.482,114705,114705,t.vindol;2;482,t.vindol.2.482,ca. AD 97-102/3,3.0,Vindolanda,la,t ni i de gu t t i s c erues a rum,,False
t.vindol.2.483,114706,114706,t.vindol;2;483,t.vindol.2.483,ca. AD 97-102/3,3.0,Vindolanda,la,ca,,False
t.vindol.2.484,114707,114707,t.vindol;2;484,t.vindol.2.484,ca. AD 97-102/3,3.0,Vindolanda,la,s imos u s ep i stulas q ua s mihi misis in quibus,,False
t.vindol.2.485,114708,114708,t.vindol;2;485,t.vindol.2.485,ca. AD 97-102/3,3.0,Vindolanda,la,o eo qui ex,,False
t.vindol.2.486,114709,114709,t.vindol;2;486,t.vindol.2.486,ca. AD 97-102/3,3.0,Vindolanda,la,b e bim,,False
t.vindol.2.487,114710,114710,t.vindol;2;487,t.vindol.2.487,ca. AD 104-20,20.0,Vindolanda,la,h e rm e s,,False
t.vindol.2.488,114711,114711,t.vindol;2;488,t.vindol.2.488,ca. AD 104-20,20.0,Vindolanda,la,vestiges ad t e ca r ru m vestig,,False
t.vindol.2.489,114712,114712,t.vindol;2;489,t.vindol.2.489,ca. AD 92-7,7.0,Vindolanda,la,ib e a ere quod t e e c t s e c o p m,,False
t.vindol.2.490,114713,114713,t.vindol;2;490,t.vindol.2.490,ca. AD 92-7,7.0,Vindolanda,la,u stus ma,,False
t.vindol.2.491,114714,114714,t.vindol;2;491,t.vindol.2.491,ca. AD 92-7,7.0,Vindolanda,la,do da bog n,,False
t.vindol.2.492,114715,114715,t.vindol;2;492,t.vindol.2.492,ca. AD 97-102/3,3.0,Vindolanda,la,ero suo,,False
t.vindol.2.493,114716,114716,t.vindol;2;493,t.vindol.2.493,ca. AD 97-102/3,3.0,Vindolanda,la,r n o c e b r oris in denar i s emissem assem i denari s emissem assem i denarios vi asses ii i vestiges,,False
t.vindol.2.494,114717,114717,t.vindol;2;494,t.vindol.2.494,ca. AD 85-92,92.0,Vindolanda,la,vestiges s h o e ris es s i fin,,False
t.vindol.2.495,114718,114718,t.vindol;2;495,t.vindol.2.495,ca. AD 92-7,7.0,Vindolanda,la,vestiges er im vestiges e u r cia ro gi mm a nd e s n i tu o vestiges sim m am ex pl u ale,,False
t.vindol.2.496,114719,114719,t.vindol;2;496,t.vindol.2.496,ca. AD 85-92,92.0,Vindolanda,la,vestiges me domi vestiges,,False
t.vindol.2.497,114720,114720,t.vindol;2;497,t.vindol.2.497,ca. AD 97-102/3,3.0,Vindolanda,la,lib er vestiges t ib i vestiges,,False
t.vindol.2.498,114721,114721,t.vindol;2;498,t.vindol.2.498,ca. AD 92-7,7.0,Vindolanda,la,a e t are o pt o bene uale a s se mp e r,,False
t.vindol.2.499,114722,114722,t.vindol;2;499,t.vindol.2.499,ca. AD 120-30,30.0,Vindolanda,la,s e ranos rne a,,False
t.vindol.2.500,114723,114723,t.vindol;2;500,t.vindol.2.500,ca. AD 92-7,7.0,Vindolanda,la,vestiges mxx denari,,False
t.vindol.2.501,114724,114724,t.vindol;2;501,t.vindol.2.501,ca. AD 120-30,30.0,Vindolanda,la,o re mno vestiges r e,,False
t.vindol.2.502,114725,114725,t.vindol;2;502,t.vindol.2.502,ca. AD 92-7,7.0,Vindolanda,la,cumqua,,False
t.vindol.2.503,114726,114726,t.vindol;2;503,t.vindol.2.503,ca. AD 97-102/3,3.0,Vindolanda,la,vestiges s eb e vestiges,,False
t.vindol.2.504,114727,114727,t.vindol;2;504,t.vindol.2.504,ca. AD 97-102/3,3.0,Vindolanda,la,vestiges o suo salutem enisse x noe o t ibi e t,,False
t.vindol.2.505,114728,114728,t.vindol;2;505,t.vindol.2.505,ca. AD 92-7,7.0,Vindolanda,la,domi ne bene ualere ual e a ma lo dec urione,,False
t.vindol.2.506,114729,114729,t.vindol;2;506,t.vindol.2.506,ca. AD 97-102/3,3.0,Vindolanda,la,aec o s alutem equ ites nda m,,False
t.vindol.2.507,114730,114730,t.vindol;2;507,t.vindol.2.507,ca. AD 92-7,7.0,Vindolanda,la,vestiges rias d ua s e t vestiges,,False
t.vindol.2.508,114731,114731,t.vindol;2;508,t.vindol.2.508,?,,Vindolanda,la,enim d tes mih i postea qua tare ut fratrem a beam qu a ibi habe,,False
t.vindol.2.509,114732,114732,t.vindol;2;509,t.vindol.2.509,?,,Vindolanda,la,salut a bis uerbis meis m magis,,False
t.vindol.2.510,114826,114826,t.vindol;2;510,t.vindol.2.510,?,,Vindolanda,la,,,False
t.vindol.2.511,114827,114827,t.vindol;2;511,t.vindol.2.511,?,,Vindolanda,la,,,False
t.vindol.2.512,114828,114828,t.vindol;2;512,t.vindol.2.512,?,,Vindolanda,la,,,False
t.vindol.2.513,114829,114829,t.vindol;2;513,t.vindol.2.513,?,,Vindolanda,la,,,False
t.vindol.2.514,114915,114915,t.vindol;2;514,t.vindol.2.514,?,,Vindolanda,la,,,False
t.vindol.2.515,114916,114916,t.vindol;2;515,t.vindol.2.515,?,,Vindolanda,la,,,False
t.vindol.2.516,114830,114830,t.vindol;2;516,t.vindol.2.516,?,,Vindolanda,la,,,False
t.vindol.2.517,114917,114917,t.vindol;2;517,t.vindol.2.517,?,,Vindolanda,la,,,False
t.vindol.2.518,114918,114918,t.vindol;2;518,t.vindol.2.518,?,,Vindolanda,la,,,False
t.vindol.2.519,114846,114846,t.vindol;2;519,t.vindol.2.519,?,,Vindolanda,la,,,False
t.vindol.2.520,114897,114897,t.vindol;2;520,t.vindol.2.520,?,,Vindolanda,la,,,False
t.vindol.2.521,114849,114849,t.vindol;2;521,t.vindol.2.521,?,,Vindolanda,la,,,False
t.vindol.2.522,114850,114850,t.vindol;2;522,t.vindol.2.522,?,,Vindolanda,la,,,False
t.vindol.2.523,114851,114851,t.vindol;2;523,t.vindol.2.523,?,,Vindolanda,la,,,False
t.vindol.2.524,114852,114852,t.vindol;2;524,t.vindol.2.524,?,,Vindolanda,la,,,False
t.vindol.2.525,114853,114853,t.vindol;2;525,t.vindol.2.525,?,,Vindolanda,la,,,False
t.vindol.2.526,114854,114854,t.vindol;2;526,t.vindol.2.526,?,,Vindolanda,la,,,False
t.vindol.2.527,114855,114855,t.vindol;2;527,t.vindol.2.527,?,,Vindolanda,la,,,False
t.vindol.2.528,114856,114856,t.vindol;2;528,t.vindol.2.528,?,,Vindolanda,la,,,False
t.vindol.2.529,114857,114857,t.vindol;2;529,t.vindol.2.529,?,,Vindolanda,la,,,False
t.vindol.2.530,114858,114858,t.vindol;2;530,t.vindol.2.530,?,,Vindolanda,la,,,False
t.vindol.2.531,114859,114859,t.vindol;2;531,t.vindol.2.531,?,,Vindolanda,la,,,False
t.vindol.2.532,114860,114860,t.vindol;2;532,t.vindol.2.532,?,,Vindolanda,la,,,False
t.vindol.2.533,114862,114862,t.vindol;2;533,t.vindol.2.533,?,,Vindolanda,la,,,False
t.vindol.2.534,114862,114862,t.vindol;2;534,t.vindol.2.534,?,,Vindolanda,la,,,False
t.vindol.2.535,114863,114863,t.vindol;2;535,t.vindol.2.535,?,,Vindolanda,la,,,False
t.vindol.2.536,114867,114867,t.vindol;2;536,t.vindol.2.536,?,,Vindolanda,la,,,False
t.vindol.2.537,114865,114865,t.vindol;2;537,t.vindol.2.537,?,,Vindolanda,la,,,False
t.vindol.2.538,114913,114913,t.vindol;2;538,t.vindol.2.538,?,,Vindolanda,la,,,False
t.vindol.2.539,114911,114911,t.vindol;2;539,t.vindol.2.539,?,,Vindolanda,la,,,False
t.vindol.2.540,114912,114912,t.vindol;2;540,t.vindol.2.540,?,,Vindolanda,la,,,False
t.vindol.2.541,114924,114924,t.vindol;2;541,t.vindol.2.541,?,,Vindolanda,la,,,False
t.vindol.2.542,114866,114866,t.vindol;2;542,t.vindol.2.542,?,,Vindolanda,la,,,False
t.vindol.2.543,114867,114867,t.vindol;2;543,t.vindol.2.543,?,,Vindolanda,la,,,False
t.vindol.2.544,114868,114868,t.vindol;2;544,t.vindol.2.544,?,,Vindolanda,la,,,False
t.vindol.2.545,114869,114869,t.vindol;2;545,t.vindol.2.545,?,,Vindolanda,la,,,False
t.vindol.2.546,114870,114870,t.vindol;2;546,t.vindol.2.546,?,,Vindolanda,la,,,False
t.vindol.2.547,114871,114871,t.vindol;2;547,t.vindol.2.547,?,,Vindolanda,la,,,False
t.vindol.2.548,114872,114872,t.vindol;2;548,t.vindol.2.548,?,,Vindolanda,la,,,False
t.vindol.2.549,114873,114873,t.vindol;2;549,t.vindol.2.549,?,,Vindolanda,la,,,False
t.vindol.2.550,114874,114874,t.vindol;2;550,t.vindol.2.550,?,,Vindolanda,la,,,False
t.vindol.2.551,114875,114875,t.vindol;2;551,t.vindol.2.551,?,,Vindolanda,la,,,False
t.vindol.2.552,114876,114876,t.vindol;2;552,t.vindol.2.552,?,,Vindolanda,la,,,False
t.vindol.2.553,114877,114877,t.vindol;2;553,t.vindol.2.553,?,,Vindolanda,la,,,False
t.vindol.2.554,114878,114878,t.vindol;2;554,t.vindol.2.554,?,,Vindolanda,la,,,False
t.vindol.2.555,114879,114879,t.vindol;2;555,t.vindol.2.555,?,,Vindolanda,la,,,False
t.vindol.2.556,114932,114932,t.vindol;2;556,t.vindol.2.556,?,,Vindolanda,la,,,False
t.vindol.2.557,114933,114933,t.vindol;2;557,t.vindol.2.557,?,,Vindolanda,la,,,False
t.vindol.2.558,114934,114934,t.vindol;2;558,t.vindol.2.558,?,,Vindolanda,la,,,False
t.vindol.2.559,114935,114935,t.vindol;2;559,t.vindol.2.559,?,,Vindolanda,la,,,False
t.vindol.2.560,114936,114936,t.vindol;2;560,t.vindol.2.560,?,,Vindolanda,la,,,False
t.vindol.2.561,114937,114937,t.vindol;2;561,t.vindol.2.561,?,,Vindolanda,la,,,False
t.vindol.2.562,114938,114938,t.vindol;2;562,t.vindol.2.562,?,,Vindolanda,la,,,False
t.vindol.2.563,114939,114939,t.vindol;2;563,t.vindol.2.563,?,,Vindolanda,la,,,False
t.vindol.2.564,114940,114940,t.vindol;2;564,t.vindol.2.564,?,,Vindolanda,la,,,False
t.vindol.2.565,114941,114941,t.vindol;2;565,t.vindol.2.565,?,,Vindolanda,la,,,False
t.vindol.2.566,114942,114942,t.vindol;2;566,t.vindol.2.566,?,,Vindolanda,la,,,False
t.vindol.2.567,114943,114943,t.vindol;2;567,t.vindol.2.567,?,,Vindolanda,la,,,False
t.vindol.2.568,114944,114944,t.vindol;2;568,t.vindol.2.568,?,,Vindolanda,la,,,False
t.vindol.2.569,114945,114945,t.vindol;2;569,t.vindol.2.569,?,,Vindolanda,la,,,False
t.vindol.2.570,114946,114946,t.vindol;2;570,t.vindol.2.570,?,,Vindolanda,la,,,False
t.vindol.2.571,114947,114947,t.vindol;2;571,t.vindol.2.571,?,,Vindolanda,la,,,False
t.vindol.2.572,114948,114948,t.vindol;2;572,t.vindol.2.572,?,,Vindolanda,la,,,False
t.vindol.2.573,114734,114734,t.vindol;2;573,t.vindol.2.573,?,,Vindolanda,la,,,False
